000078193/000,*5FBB2408FF07B7664FF544FC000078193/000*
000078194/000,*91F7B27C5A08C83776940A2A000078194/000*
000078195/000,*2DE901D719234492DBA896B7000078195/000*
000078196/000,*9F279D3AFB0F572190B70C2C000078196/000*
000078197/000,*7D4F721144188A29CCD47CE7000078197/000*
000078198/000,*E82A2967FDB4CEFF7ED1415C000078198/000*
000078199/000,*0116CCCC71191CBD70D6AA5E000078199/000*
000078200/000,*F669B80ECE74E121F5813FD8000078200/000*
000078201/000,*2D9B55A415F87D4482FD1FA4000078201/000*
000078202/000,*4DF0B0F05C03EEFC569333C4000078202/000*
000078203/000,*F5C307BBD461D7718C58E936000078203/000*
000078204/000,*CC9DD28C81178C2F620FD548000078204/000*
000078205/000,*BFFACB0D3F747B7A83140902000078205/000*
000078206/000,*59C4D4C64CA118076C4BE413000078206/000*
000078207/000,*3BCD4205AE38D50E1C3450FB000078207/000*
000078208/000,*8FB0E085A7A754D7B51C17C5000078208/000*
000078209/000,*B031FBF75CE05121DE8D4EBA000078209/000*
000078210/000,*3F2F65452917F139C3B1C607000078210/000*
000078211/000,*828EDF006382E6706374EE45000078211/000*
000078212/000,*02E6C827C4EA1581ADADAAE7000078212/000*
000078213/000,*E3B59803BF9A0FF8594BD9EA000078213/000*
000078214/000,*96DAF57E9CC1BBE2C7339231000078214/000*
000078215/000,*1778E3B9106D70AFD7DDB9DC000078215/000*
000078216/000,*C4667A16FE163DB84352057A000078216/000*
000078217/000,*9FDF07528E4B65BDB21F2D42000078217/000*
000078218/000,*2D2C766083ABAB459DAD3606000078218/000*
000078219/000,*A926DA106DCD1ED5B53DF41F000078219/000*
000078220/000,*147ACBFDABC911A92DA35C3F000078220/000*
000078221/000,*E6C6EFC1F333322FD6382370000078221/000*
000078222/000,*4B84312DECC83636188B3E9E000078222/000*
000078223/000,*BDE512FCF31BAE465A114F89000078223/000*
000078224/000,*1DB8F6CB40796187FFEB7491000078224/000*
000078225/000,*CA7AAD45535657981C4F91E0000078225/000*
000078226/000,*3504B1CE808022620C81CB73000078226/000*
000078227/000,*FC195EC504C8A94A77E9376F000078227/000*
000078512/000,*838B2D7A8D435E1A76ED9F5C000078512/000*
000078513/000,*171768A513BE46EBFF567A43000078513/000*
000078514/000,*A6890AC798754471FB326C8F000078514/000*
000078515/000,*037EC201223F4340C3544A7F000078515/000*
000078516/000,*B502C4D5C09CC47BC7F623DC000078516/000*
000078517/000,*49425289EEE73CBD9A40FFFA000078517/000*
000078518/000,*81E0CCD181EA7994C692BF8A000078518/000*
000078519/000,*C256B04ABF734DF6F579BE25000078519/000*
000078520/000,*2A81853F05192D7BB8B15387000078520/000*
000078521/000,*F5E23BBDA43E03C1621F01B6000078521/000*
000078522/000,*812D5535C98384089FB950B8000078522/000*
000078523/000,*0B1A24CF0DA72615C3A3FF41000078523/000*
000078524/000,*5214CB52E7CECCADD039D866000078524/000*
000078525/000,*E2F48330ABB759B3B8AAAC3E000078525/000*
000078526/000,*DC4B8DFD753BF572496A2212000078526/000*
000078527/000,*6E90444A1F82690424C4B102000078527/000*
000078528/000,*DDCAEC2E9D75409D2B861B58000078528/000*
000078529/000,*1C539D9F2B98A96AA514217D000078529/000*
000078530/000,*2945433EEB9C8E1C15C12F1E000078530/000*
000078531/000,*52774B2390F1725BF204DECF000078531/000*
000078532/000,*54BB40B4FEB1D18938C86F73000078532/000*
000078533/000,*793D4F1E7880D12ADBE8B17B000078533/000*
000078534/000,*1ADDA238EE48D294D6A66CB8000078534/000*
000078535/000,*277CAB5E582C248C041914B1000078535/000*
000078536/000,*F5949FACDFB6019431EE3AC3000078536/000*
000078537/000,*3AE316989F9E33B5863F94DE000078537/000*
000078538/000,*1891BB47A61F12C37448169D000078538/000*
000078539/000,*2511CDA085B1B2198E32E848000078539/000*
000078540/000,*B20F3F6781725F152D143956000078540/000*
000078541/000,*495D9E1487B14C8C7BF5BE2D000078541/000*
000078542/000,*9F00D8AB5F402B27833965BA000078542/000*
000078543/000,*3D20B03399D7350BAD033178000078543/000*
000078544/000,*ACB7F2F7EBB8ED1116E0E9B3000078544/000*
000078545/000,*040E922B4DC8E715FF7DCF24000078545/000*
000078546/000,*0057EB116D700ED672392537000078546/000*
000078547/000,*2AEF2AF1D3860149E133D1CA000078547/000*
000078548/000,*B51999C6FAC2140F775752C1000078548/000*
000078549/000,*3C225D52C2B471E729FF1D31000078549/000*
000078550/000,*6C24D346C7139F35B925117A000078550/000*
000078551/000,*A97D6B718EF55B42BAC3B89D000078551/000*
000078552/000,*64CDFE5CE99F8FB36BDC678A000078552/000*
000078553/000,*97B828244357025B1E255CA4000078553/000*
000078554/000,*3CA7282789116FD32533ECD9000078554/000*
000078555/000,*4927C20E887B113A76443451000078555/000*
000078556/000,*9E4F040AB9AAB638610F4016000078556/000*
000078557/000,*6F999EA8CB7E414A2FE0719F000078557/000*
000078558/000,*E3408F6C2907DFE93F67EF70000078558/000*
000078559/000,*8958D869E43E0549B1ABF530000078559/000*
000078560/000,*620A78967583C33C1DB4EB93000078560/000*
000078561/000,*E1931527DCCEC5983C24F9E3000078561/000*
000078562/000,*0F6E81F4596FD816581178EF000078562/000*
000078563/000,*8B2AC287405149318EB8292A000078563/000*
000078564/000,*00C4FBAE1EFA854B8C4BBA05000078564/000*
000078565/000,*817CDC43572A5730E37710A7000078565/000*
000078566/000,*929B6418501B238F18990A69000078566/000*
000078567/000,*3978E02FC465E385CFF7FF48000078567/000*
000078568/000,*776E4EF860B789C05AE9BAE6000078568/000*
000078569/000,*E61B5A693DB319BA71D788D6000078569/000*
000078570/000,*CBA087991B08E68C7E009122000078570/000*
000078571/000,*A12CEE0E2514B99394979945000078571/000*
000078572/000,*FBA2325CAB7511AB2827309F000078572/000*
000078573/000,*5B060D36BF4725F3C854A3EE000078573/000*
000078574/000,*B3BF8C416BDB09F367391DDC000078574/000*
000078575/000,*348F8FF0E9AE7A3A3B658494000078575/000*
000078774/000,*682848BADE239D39814C48A9000078774/000*
000078775/000,*2F4664948721A0673EEF22E0000078775/000*
000078776/000,*4E9CBA05FC2849C342EBBE12000078776/000*
000078777/000,*FC9196C26CCF0D2655025FD7000078777/000*
000078778/000,*C8F399AA01A9554DD58C0D58000078778/000*
000078779/000,*45E89BE5C262B5AF33608AE3000078779/000*
000078780/000,*219770306469E0CFD4FD1801000078780/000*
000078781/000,*AF73F36E7AD2469C76816BF8000078781/000*
000078782/000,*65240A88C9D505985DF93A34000078782/000*
000078783/000,*B29FA39BE882E2C9A25B6074000078783/000*
000078784/000,*12EFA797E954C727241201BD000078784/000*
000078785/000,*0638DDF42A7FFAA24931463D000078785/000*
000078786/000,*2444B82552F3686B2F99C4EB000078786/000*
000078787/000,*564506FFB77DD8356A4C6FE5000078787/000*
000078788/000,*915D7A9AD590442A3B6C71F4000078788/000*
000078789/000,*39E8E432F0B9C16E71BE7B98000078789/000*
000078790/000,*5782E89BF23CF7A9EA3C4DE7000078790/000*
000078791/000,*F435FC0F3FCD2925771D276B000078791/000*
000078792/000,*505DA233F7C955F0D705EDDA000078792/000*
000078793/000,*446877BC7DAC6DFF77CD180B000078793/000*
000078794/000,*4D35E41B62E5B72F359DE533000078794/000*
000078795/000,*3FF7345DDE951317C0A86E39000078795/000*
000078796/000,*DCD8AEA1A6FF5F57184643BE000078796/000*
000078797/000,*6D8E58DC27CD3FC96BAF588B000078797/000*
000078798/000,*B311946C026D90919824008D000078798/000*
000078799/000,*DCF8C1607AFD49E21C8ED40F000078799/000*
000078800/000,*FEF8A7329BB9067DBB7BBF5D000078800/000*
000078801/000,*75C1F51D7A8778882BDD9791000078801/000*
000078802/000,*273C7111B6ED1A360FE8A33E000078802/000*
000078803/000,*18B5CE1E337A48DC1F69DAB3000078803/000*
000078804/000,*18EB2078E90D494B18EFE431000078804/000*
000078805/000,*8FA59FB3AFE1B85FF15C3FDA000078805/000*
000078806/000,*5A86809354CD34435E8BA1C3000078806/000*
000078807/000,*61B9A20697A167824B2D7B2E000078807/000*
000078808/000,*0D4C2F1B48755A0C91DE90CF000078808/000*
000078809/000,*07145B50FF92BDB541360D4C000078809/000*
000078810/000,*D1A600D12C7A958EA7BC696D000078810/000*
000078811/000,*857E1C2E9E9AA79F6C19367B000078811/000*
000078812/000,*0C59115FBFA1DDD8F3EC1732000078812/000*
000078813/000,*C1AC256C26B3BF05C67E198A000078813/000*
000078814/000,*BB2B372AB4C7342856217105000078814/000*
000078815/000,*09CB070DFF61B426BB7329FF000078815/000*
000078816/000,*0086432AF1778960E4EE2F6C000078816/000*
000078817/000,*B250E1D970C979F611C1B51A000078817/000*
000078818/000,*5EF0CE9F44C4CA57AA9F5DD1000078818/000*
000078819/000,*F453EF9B498C05BFD6165010000078819/000*
000078820/000,*16C5B56AEA7F247C612FF938000078820/000*
000078821/000,*AD68CB84F9DBC7470882FD4D000078821/000*
000078822/000,*E31F90BE10E63B5D3CB2A42B000078822/000*
000078823/000,*D98BAC0CB20DD4FF565C40EC000078823/000*
000078824/000,*122DD40E3E708635891D28DF000078824/000*
000078825/000,*D7CB534205A1106454FFF7F4000078825/000*
000078826/000,*76A8475D493503127F8578AF000078826/000*
000078827/000,*0520F1B0B1DE2723797F9DE6000078827/000*
000078828/000,*46C07E2C066146AAF40BAB3B000078828/000*
000078829/000,*157ACC88E673C0E818161D99000078829/000*
000078830/000,*9E24916F0BD3D6F794A19B55000078830/000*
000078831/000,*67D5CDFAFD3E9E5C7D599784000078831/000*
000078832/000,*6610BF6AA9AC382CE605BBA4000078832/000*
000078833/000,*C32D3D57A20290021C85EC16000078833/000*
000078834/000,*71F59BAA65D37116F1A07DA9000078834/000*
000078835/000,*61F13D1DA42A80A9982D01EB000078835/000*
000078836/000,*4F4BACE57F9260638738F74C000078836/000*
000078837/000,*CAE57390C6614573B7B7DACF000078837/000*
000079210/000,*4FF1F337287BF2B4C2458885000079210/000*
000079211/000,*F7B2864F17EDEA22770CEF07000079211/000*
000079212/000,*4630F542E3047865A490FACB000079212/000*
000079213/000,*CCD5F3D7F650243487D80F52000079213/000*
000079214/000,*872936E20AC33F8E2C572C94000079214/000*
000079215/000,*C7673552A5C7F1B6451356EF000079215/000*
000079216/000,*4751901292A2A7B6D26E0D17000079216/000*
000079217/000,*6F44EAAAEF0B21EE4B035965000079217/000*
000079218/000,*AF0DD31AACA583A5A892438D000079218/000*
000079219/000,*D6A088E284E042BB94868165000079219/000*
000079220/000,*2BD2B8EA72BB6A7F4A87168A000079220/000*
000079221/000,*E8BE9EA4AC70CE3D76E7779D000079221/000*
000079222/000,*7EBFEF8E400B5FA8C4AB1655000079222/000*
000079223/000,*B06DBC3A7CAE72708A9CC30D000079223/000*
000079224/000,*42DA7E0973F07E31F44923DE000079224/000*
000079225/000,*BF68FB48871B13B1FA0C52E1000079225/000*
000079226/000,*86857B7342BD02B7915E1D95000079226/000*
000079227/000,*C004C5F631DDE1B2F140B524000079227/000*
000079228/000,*F6C821A0E18BFD06092F1938000079228/000*
000079229/000,*D7D4E6FD6148714BAEB17A70000079229/000*
000079230/000,*9F3D7FA74A16547AEB1BA8FF000079230/000*
000079231/000,*1831846F1B4CF9D0F3AF8720000079231/000*
000079232/000,*1AABECC691EA872C2AE8079A000079232/000*
000079233/000,*1D16207E3042154CDA8029ED000079233/000*
000079234/000,*371A357D79126290EF1723DF000079234/000*
000079235/000,*ABBB5C46D9519245F99A50BD000079235/000*
000079236/000,*A5372A1A3D39AA4C622A151E000079236/000*
000079237/000,*FDAEB4BC03D4E7CFDA989821000079237/000*
000079238/000,*D56D79379E85B28FB40D136E000079238/000*
000079239/000,*2D5E163142E01D78866450C9000079239/000*
000079240/000,*AB8EAB6BA56D63418A284B8E000079240/000*
000079241/000,*CD9D6B42555D9D565CE0541D000079241/000*
000079242/000,*FF79A72360F44F8B0B12D6DB000079242/000*
000079243/000,*905C869E6759BF92014AC964000079243/000*
000079244/000,*0E84BAF45DFDFBE2407CE28B000079244/000*
000079245/000,*383E41AE5ED4852D59737C29000079245/000*
000079246/000,*C15DB41BFD99FFFBE20C1F99000079246/000*
000079247/000,*828D8558AAD7E427539CC487000079247/000*
000079248/000,*0F5E4084BCF623756C82848B000079248/000*
000079249/000,*1E173AAB544198FB75DB177E000079249/000*
000079250/000,*61A2D797491CA11E179615CE000079250/000*
000079251/000,*3D7D73813DCAC04779CC6EDD000079251/000*
000079252/000,*B851BE9FEEA129B02F237EAE000079252/000*
000079253/000,*C587A847550A22A43509A7B6000079253/000*
000079254/000,*13BC3BADCD4679379A1CF15D000079254/000*
000079256/000,*8399597FAF65B9E113731691000079256/000*
000079257/000,*28F43BCA97B1F0EFFBE5D190000079257/000*
000079258/000,*CD3F0145D2CEB424E4309D80000079258/000*
000079259/000,*0C90D94832F00878736CCA7B000079259/000*
000079260/000,*C98C5F8DED863E12518EE97F000079260/000*
000079261/000,*AB9488757165845A9DB20E69000079261/000*
000079262/000,*D7BDA86E40B3D838A00AD86A000079262/000*
000079263/000,*39E311B131B0C03B2B0F1333000079263/000*
000079264/000,*7C2CA9BBBCC05539537E942E000079264/000*
000079265/000,*85ADD7D052B2E856ECC9AB1D000079265/000*
000079266/000,*02ADF5D9FACBC25B74C2DD07000079266/000*
000079267/000,*F0A5ADE0E5E0CC6AA2E1B5AC000079267/000*
000079268/000,*84649FDE05D753C957285110000079268/000*
000079269/000,*36D10143F9A39DDD838BF6AE000079269/000*
000079270/000,*C9BE80113BBD03264E25A726000079270/000*
000079271/000,*AD21E878DB9DB3E8E739DDE5000079271/000*
000079272/000,*6503BAC2448D1DDF1E38C5B8000079272/000*
000079273/000,*AE37C5B0E179F82EFE386D62000079273/000*
000079274/000,*04C49200B1128C87E126AF9D000079274/000*
000078576/000,*A753E9AA802AE003504412AC000078576/000*
000078577/000,*50E97F125BA1EBA0963A0897000078577/000*
000078578/000,*35DD82420B8A7C30B2EECA2A000078578/000*
000078579/000,*19028C3431BC830E5037F401000078579/000*
000078580/000,*A30879A7C2336AA9D71116EE000078580/000*
000079491/000,*69552F896435540E50119A4D000079491/000*
000079492/000,*98591AB80761C1840F29544C000079492/000*
000079493/000,*1B407A3300C0EF488DA77BED000079493/000*
000079494/000,*9CDA0ECA645DEEF04C694BDC000079494/000*
000079495/000,*F2DA9D83BDAE91A4D5300645000079495/000*
000079496/000,*37AA31CBDA103C56CD1E6C38000079496/000*
000079497/000,*66B0DB946AF2F1BF0D40CE0A000079497/000*
000079498/000,*2E723D55979C507EB256C225000079498/000*
000079499/000,*A3900D289B2A3FB9195C5255000079499/000*
000079500/000,*C325F66960A0AE2C3FCF0BAA000079500/000*
000079501/000,*E6D2C9E96727B4D8088E584B000079501/000*
000079502/000,*5FBB06455E2154DC13C90B2B000079502/000*
000079503/000,*16F3A65189C9E1034781FA50000079503/000*
000079504/000,*33F07BCDDD168D0EAA6C85F5000079504/000*
000079505/000,*B9D66C651EBB53A4F64915AF000079505/000*
000079506/000,*32E782B41BC2EA7DC33AF676000079506/000*
000079507/000,*B8A89B83D33B2BF4709ACFC4000079507/000*
000079508/000,*2AC3F1E3BAAACF03C798E2D8000079508/000*
000079509/000,*8EF9D25D3FEB65C93D151DD4000079509/000*
000079510/000,*2702466B00C25E069BF2CF7B000079510/000*
000079511/000,*634EABD302AFEB35DFDB5DA9000079511/000*
000079512/000,*5FE8548418230D55CB001407000079512/000*
000079513/000,*91335A5A60BF3BE6AD79CAA9000079513/000*
000079514/000,*1D53041473FB540B78786087000079514/000*
000079515/000,*DFCBB7B1C752B1DE5C264079000079515/000*
000079516/000,*9F4961DCA96C0EAC032C7C44000079516/000*
000079517/000,*48578590C385CB885046952D000079517/000*
000079518/000,*83F7D112345CE924F379469F000079518/000*
000079519/000,*759B2F828F7AB621E37F8001000079519/000*
000079520/000,*563A07A18050C02B3B627F3B000079520/000*
000079521/000,*ACAA0CC52A408599DD42A890000079521/000*
000079522/000,*A583477C7DC0C10E48FF491E000079522/000*
000079523/000,*5017E4BD22A1878282A8C591000079523/000*
000079524/000,*88907FD7ACE6684235260A33000079524/000*
000079525/000,*7A0C3F90DCA5714D333D2327000079525/000*
000079526/000,*1F8700F237F287C1F31C5488000079526/000*
000079527/000,*8A9F4000289FB9EA2E60A356000079527/000*
000079528/000,*5F602E7510CE371E9DBEB1D8000079528/000*
000079529/000,*8101CD900ED5D376AB1E21C3000079529/000*
000079530/000,*4A6FA38675E0299D56CFB975000079530/000*
000079531/000,*AA0C6C0E688577155CB36A20000079531/000*
000079532/000,*305F8DB6793BE07A7BFC64FE000079532/000*
000079533/000,*E12ED9174761DCDC0A449F1C000079533/000*
000079534/000,*7599A5203E7E379037B22D72000079534/000*
000079535/000,*5D1D1FCF88E374F9B5B60D78000079535/000*
000079536/000,*09C8E03D9B61AA70D178DB37000079536/000*
000079537/000,*38708561DA831076C7CA6D2D000079537/000*
000079538/000,*22E979A6DF285250005F50CA000079538/000*
000079539/000,*0980851F127775E282FEC46C000079539/000*
000079540/000,*F37038AF2DC2F59642D6E7DD000079540/000*
000079541/000,*94149B25F281E302EBD80712000079541/000*
000079542/000,*A6C373BBFA3AEFF2B64A5875000079542/000*
000079142/000,*0DFC39E97B6A86812E4A8AA0000079142/000*
000079143/000,*84F8061C35B690ECD65272E6000079143/000*
000079144/000,*C71F98638B204D9475A3B95A000079144/000*
000079145/000,*E90D8C07EA7552B00D23C5AA000079145/000*
000078645/000,*DE4DF86977065E3E9FDFE0CE000078645/000*
000078646/000,*75F795D9E885FB3AF6FE6C67000078646/000*
000078647/000,*DAFE4F83F3CDCFC5C87FE03B000078647/000*
000078648/000,*2842B616C52BF2620356D39C000078648/000*
000078649/000,*2FFF65D46751766AD4AFF52F000078649/000*
000078650/000,*9EE4F32B580C32C14A34051B000078650/000*
000078651/000,*A1E775DBC27228F652959016000078651/000*
000078652/000,*EF83D7DA04713E6B2315431D000078652/000*
000078653/000,*214C9A8412A136C4C5934CD6000078653/000*
000078654/000,*607DB3B6CBD1695F991F38D2000078654/000*
000078655/000,*E86C7A94EA412DB7E0AB19A5000078655/000*
000078657/000,*BDD32F941741765C11D1555C000078657/000*
000078658/000,*BDA468A536A0618106A6AD32000078658/000*
000078659/000,*4C4DE5E2B6B2ADBAF3F6CC98000078659/000*
000078660/000,*A6746C7A95A0399651D26600000078660/000*
000078661/000,*C686CE1DD5AE3BE4E91B5421000078661/000*
000078662/000,*8472D301C74ADBA10F075939000078662/000*
000078663/000,*F8A299D259D4920475678CF1000078663/000*
000078664/000,*FB585047F4E6A908487FF346000078664/000*
000078665/000,*F3E2D62ACFFF142A85EC0E33000078665/000*
000078666/000,*DCFCE1A862AA6B24ECCED699000078666/000*
000078667/000,*2A0A9612DBB59E8F831AB5A8000078667/000*
000078668/000,*C6DD3D99E452BE755486CE6C000078668/000*
000078669/000,*E2C91515FDB47B07FB702D2C000078669/000*
000078670/000,*CB63064B7F3D4B269A39CB3B000078670/000*
000078671/000,*CA4DFC7B3085670458B60213000078671/000*
000078672/000,*6D0FBA03D9E647FEB32E5748000078672/000*
000078673/000,*BD92A460026D2FBDBE30FBD3000078673/000*
000078674/000,*BA676E17438513956C86FA74000078674/000*
000078675/000,*D9436FAB8DA6E2F9B9C91F4B000078675/000*
000078676/000,*4845CC608A61FEFA2BA2AA7F000078676/000*
000078677/000,*7D5407D70C2E235688899ABA000078677/000*
000078678/000,*7A69EA40C19FC03FA43973EA000078678/000*
000078679/000,*853ED3E378462979C52262A8000078679/000*
000078680/000,*A30EBB4C5F3584578F60F836000078680/000*
000078681/000,*B22F2B488CC0356D6EAB8ECF000078681/000*
000078682/000,*A0C5AD2A9C9EE653F40C95E0000078682/000*
000078683/000,*F60652DC86A8AF9C4FD45489000078683/000*
000078684/000,*92A853FD713D00B2B63308F7000078684/000*
000078685/000,*A05C686727AE1AFC199F1374000078685/000*
000078686/000,*4E72DAD725810A84A74E6EBD000078686/000*
000078687/000,*4E750378C72B9B2EAF6DCDE3000078687/000*
000078853/000,*B8A78D8542BFB9822F35BE6B000078853/000*
000078854/000,*38ADB81FF5138F7B0E30ADA1000078854/000*
000078855/000,*0A7E40F2D4F5C08D05325CAB000078855/000*
000078856/000,*97389003B7C817945AC151F4000078856/000*
000078857/000,*1CFBB19F3CDEE69A29A5BCE4000078857/000*
000078858/000,*41DE2CCEB8C67F7E62E63659000078858/000*
000078859/000,*CF8F2DD61D23F79FDD94B202000078859/000*
000078860/000,*63BE50D2A654EF1EA33DA71A000078860/000*
000078861/000,*3746D5C86236C74659201013000078861/000*
000078862/000,*D01C8FB6D02A2F2FC85539C6000078862/000*
000078863/000,*EDFB7EB96045B5FA89C78306000078863/000*
000078864/000,*B286CCCCE3FE8425AB6FF730000078864/000*
000078865/000,*E5D3F9156D655E8B3755A0A3000078865/000*
000078866/000,*A39F24B691926E53851DC507000078866/000*
000078868/000,*7D3B78BAEBA22C7FED8F7980000078868/000*
000078869/000,*034BB6D4DDC157CF518CAA47000078869/000*
000078870/000,*E087C6C6485BC6AE6E4EC5FF000078870/000*
000078871/000,*46C43E5FD8BEBD95EF146756000078871/000*
000078872/000,*49726C14145BB0E477557725000078872/000*
000078873/000,*0B244F2ACFF80D624331ADDC000078873/000*
000078874/000,*3778962FBFBC2707506A585B000078874/000*
000078875/000,*E7D4F3A6D34C50257B3408D6000078875/000*
000078876/000,*AD29210B651C8AC8403D56CB000078876/000*
000078877/000,*BD78FAF56EE9F95DDA963C6E000078877/000*
000078878/000,*1DAA9B7A8991F4CCDFABA3B0000078878/000*
000078879/000,*AF044D079DE2CB3AEBC4A32D000078879/000*
000078880/000,*5E1F94A1BA8B5815BB43EEEE000078880/000*
000078881/000,*3B3B1C5BA3457C5B035B4681000078881/000*
000078882/000,*196A10840FF60BA45A2E26F8000078882/000*
000078883/000,*FCEDB094C6072333F864E21F000078883/000*
000078884/000,*AB62866B64E57F3B601CD3B1000078884/000*
000078885/000,*7AB8261416924C38B789BBF9000078885/000*
000078886/000,*17E135310A08F1B3CF2CB983000078886/000*
000078887/000,*79995E1FC076E98965A79A4E000078887/000*
000078888/000,*2B17A89ACD3D4A3F19A12D53000078888/000*
000078889/000,*BBFAFFF9772F4E73B7E71D51000078889/000*
000078890/000,*A5152DF14A7A2FF51F28E35B000078890/000*
000078891/000,*0584336E818BBA239F3B0C13000078891/000*
000078892/000,*63BA9AD44DB706462C9F31FB000078892/000*
000078893/000,*D9C64671BF711728554517DD000078893/000*
000078894/000,*36987B588B999E591FD1677B000078894/000*
000078895/000,*6197EB950189776F896B8381000078895/000*
000078896/000,*C9ED075A94D23624F9738835000078896/000*
000078897/000,*CC462569EC014BE86BDE1C7C000078897/000*
000078898/000,*9517AAE3B90BA69AD0AAB1F2000078898/000*
000078899/000,*79843B0C0C66B6A657CF37DF000078899/000*
000078900/000,*44FEDF3DE3CF7F4BE6C3B865000078900/000*
000078901/000,*B93CFEB9706E955E42237DAC000078901/000*
000078902/000,*4AF8CF2D6A460FDA9A849AC7000078902/000*
000079275/000,*F0B06A0D1911F68E7E380B8D000079275/000*
000079276/000,*94053411C0E17A08845BF053000079276/000*
000079277/000,*ACD6FECE91CD3C98D0A38CFA000079277/000*
000079278/000,*4D0ACB22F0C59B24E42836BC000079278/000*
000079279/000,*B76D74ADA188C0A78643070D000079279/000*
000079280/000,*B14CE4E03C38240DFDECBDFA000079280/000*
000079281/000,*F61354710B5B209EA191A981000079281/000*
000079282/000,*E8A62C619E142BCABBF23A00000079282/000*
000079283/000,*59414AB57E57B124C88A2E7C000079283/000*
000079284/000,*3A68C816105B931C09A240DE000079284/000*
000079285/000,*517AFE8C81DE7D04EF60EB17000079285/000*
000079286/000,*03B767A2EEEABD71D21CD84D000079286/000*
000079287/000,*B84C73249D4DA3CA9C01CF31000079287/000*
000079288/000,*5172091E2F6A0AEF1991441E000079288/000*
000079289/000,*B61214928A212B7DE57CAA58000079289/000*
000079290/000,*51A5F164823F31BAA79A4E14000079290/000*
000079291/000,*2C64153A743CB8102F9A26C9000079291/000*
000079292/000,*EEE97865A16AD6D2B884C0D0000079292/000*
000079293/000,*373D4AA8DFDC3C4BCEEC4F46000079293/000*
000079294/000,*28FB84537ADA54C2C60FA773000079294/000*
000079295/000,*AEDABE58B7540A3B3974B7F1000079295/000*
000079296/000,*FC225904B55EAF0523EBFD6B000079296/000*
000079297/000,*AADBF4A98B3AFF10B5D6787F000079297/000*
000079298/000,*C39A9976F6186E977151A64A000079298/000*
000079299/000,*D1D1EF79CD0401FD49D48F38000079299/000*
000079300/000,*6C90A6AEDB33B8BD078BCBFE000079300/000*
000079301/000,*368A7CFD867D3DDA79A55A09000079301/000*
000079302/000,*D97790C712D59FC410F39266000079302/000*
000079303/000,*7E9A26AD9BCE2137BAFE1C45000079303/000*
000079304/000,*E68B36B33F056F41E5C75010000079304/000*
000079305/000,*5B61F277DBA949147B095478000079305/000*
000079306/000,*E9FE4A7D2F13B2A5459628B2000079306/000*
000079307/000,*49E253DBC5CB502F684D192A000079307/000*
000079308/000,*FEE3432B642DD278DDF3DF3B000079308/000*
000079309/000,*532D810021301CE208D9CFA3000079309/000*
000079310/000,*31210B1928A6AF61C36BA107000079310/000*
000079311/000,*0B5FD15BC742B15CADD90FA8000079311/000*
000079312/000,*B8FCECDBE951BCCBB09DCC4A000079312/000*
000079313/000,*BF4894CBF1EC589F9DF6A72A000079313/000*
000079314/000,*A4470FB7FF2571E5BA36E56B000079314/000*
000079315/000,*477AA791A8E178660390C40A000079315/000*
000079316/000,*7310994C6BCE790BB3E404F2000079316/000*
000079317/000,*A108420D8C9E4685F36D6342000079317/000*
000079318/000,*967A9F33B1A63CADDBA32E32000079318/000*
000079319/000,*A72E6B9A9C6050766C05195E000079319/000*
000079320/000,*857C692A7A755208C5A5716A000079320/000*
000079321/000,*B5A51E8E5BEE4E35736C8D90000079321/000*
000079322/000,*1AB441C6B65FEFB0B87E3599000079322/000*
000079323/000,*848515A7FC18C3412C9AB3CF000079323/000*
000079324/000,*6D9D2CB6A98ED3CAB9F8E304000079324/000*
000079325/000,*D580763E051F1FEAA8D27DC0000079325/000*
000079326/000,*A4DB18E246FC892A4C885A1F000079326/000*
000079327/000,*9A8BDD7A9CF1EC3B8E9F7D2D000079327/000*
000079328/000,*4A39AD0DA010F92C607D22BA000079328/000*
000079329/000,*BF81EB2CF32FCADF4F2DA387000079329/000*
000079330/000,*9BF31CC4E46CE587720E12BB000079330/000*
000079331/000,*09FF28B14B33937F4023B831000079331/000*
000079332/000,*4DFEF9A088D7529626241FCE000079332/000*
000079333/000,*4034670EDFDF215161D74ABC000079333/000*
000079334/000,*610C26666BD10164E77B0423000079334/000*
000079335/000,*4D8F016B28BEF0264669B850000079335/000*
000079336/000,*CC2AE4398411B76A8AC14BED000079336/000*
000079337/000,*2BCDC6AFBCC034847E143945000079337/000*
000079338/000,*33D01FF3AFED48984A64C442000079338/000*
000079550/000,*DEC7747B4202A10E9C1FD5E2000079550/000*
000079551/000,*E3F7F64A5F4423659412C2D2000079551/000*
000079552/000,*17ABC69BFF184AD6169068FA000079552/000*
000079553/000,*43494AC51B915A7F9ADB2528000079553/000*
000079554/000,*3D35E9C1AD5FEB0DB87DD68A000079554/000*
000079555/000,*E86678C04430C2FD9749B0EF000079555/000*
000079556/000,*758D591592450B42DA9BBA02000079556/000*
000079558/000,*DA61CA989DABA30DE42B729E000079558/000*
000079559/000,*9BD17ACC87EC1393DA68E7B5000079559/000*
000079560/000,*8F39E421E41D8906AF3C1E69000079560/000*
000079561/000,*FF643F1B34BBE4A8248D5F3A000079561/000*
000079562/000,*1142852A1C7F18798DBFB52C000079562/000*
000079563/000,*913689594AD1B08D5A232FE3000079563/000*
000079564/000,*AE4D070695BE446D255518AE000079564/000*
000079565/000,*A30893165D12C0E4374700D4000079565/000*
